anime_id,Name,Score,Genres,Episodes_Count,Status,Licensors,Source,Duration,Rating,Rank,class,Episodes
228,Jigoku Shoujo,7.61,"Horror, Mystery, Supernatural",26,Finished Airing,Funimation,Original,25 min per ep,R - 17+ (violence & profanity),1363,0,Short
229,Ninin ga Shinobuden,6.89,Comedy,12,Finished Airing,Nozomi Entertainment,Manga,24 min per ep,R - 17+ (violence & profanity),4449,0,Short
230,Air Master,6.97,"Action, Comedy",27,Finished Airing,Geneon Entertainment USA,Manga,24 min per ep,R - 17+ (violence & profanity),4103,0,Short
231,Asagiri no Miko,6.1,"Action, Comedy, Fantasy, Supernatural",26,Finished Airing,Media Blasters,Manga,12 min per ep,PG - Children,8367,0,Short
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Fantasy, Romance",70,Finished Airing,Nelvana,Manga,25 min per ep,PG - Children,390,1,Medium
234,Dan Doh!!,6.63,"Adventure, Sports",26,Finished Airing,Bandai Entertainment,Manga,24 min per ep,G - All Ages,5674,0,Short
236,E's Otherwise,6.59,"Adventure, Comedy, Drama, Sci-Fi, Supernatural",26,Finished Airing,ADV Films,Manga,23 min per ep,PG-13 - Teens 13 or older,5870,0,Short
237,Koukyoushihen Eureka Seven,8.06,"Adventure, Drama, Romance, Sci-Fi",50,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,517,1,Short
238,Rekka no Honoo,7.34,"Action, Adventure",42,Finished Airing,VIZ Media,Manga,23 min per ep,PG-13 - Teens 13 or older,2345,0,Short
239,Gankutsuou,8.14,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",24,Finished Airing,Funimation,Novel,24 min per ep,R - 17+ (violence & profanity),420,1,Short
240,Genshiken,7.63,"Comedy, Slice of Life",12,Finished Airing,Media Blasters,Manga,25 min per ep,PG-13 - Teens 13 or older,1316,0,Short
241,Girls Bravo: First Season,6.38,"Comedy, Fantasy, Romance, Ecchi",11,Finished Airing,Funimation,Manga,23 min per ep,R+ - Mild Nudity,6982,0,Short
242,Gokusen,7.41,"Comedy, Drama, Slice of Life",13,Finished Airing,Media Blasters,Manga,23 min per ep,R - 17+ (violence & profanity),2035,0,Short
243,Gravitation,6.93,"Boys Love, Comedy",13,Finished Airing,Nozomi Entertainment,Manga,22 min per ep,PG-13 - Teens 13 or older,4259,0,Short
245,Great Teacher Onizuka,8.69,Comedy,43,Finished Airing,Discotek Media,Manga,25 min per ep,R - 17+ (violence & profanity),56,1,Short
246,Groove Adventure Rave,7.22,"Adventure, Comedy, Fantasy, Romance",51,Finished Airing,Tokyopop,Manga,24 min per ep,PG-13 - Teens 13 or older,2937,0,Medium
249,InuYasha,7.86,"Action, Adventure, Fantasy, Romance",167,Finished Airing,VIZ Media,Manga,24 min per ep,PG-13 - Teens 13 or older,794,0,Long
250,Konjiki no Gash Bell!!,7.54,"Adventure, Comedy, Supernatural",150,Finished Airing,VIZ Media,Manga,23 min per ep,PG-13 - Teens 13 or older,1575,0,Long
251,Kyou kara Maou!,7.63,"Adventure, Comedy, Fantasy",78,Finished Airing,Discotek Media,Light novel,25 min per ep,PG-13 - Teens 13 or older,1293,0,Medium
252,Madlax,7.03,"Drama, Mystery, Supernatural",26,Finished Airing,ADV Films,Original,24 min per ep,PG-13 - Teens 13 or older,3834,0,Short
253,Jungle wa Itsumo Hare nochi Guu,7.81,"Comedy, Slice of Life",26,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,907,0,Short
254,Jungle wa Itsumo Hare nochi Guu Deluxe,7.79,"Comedy, Slice of Life",6,Finished Airing,Funimation,Manga,26 min per ep,PG-13 - Teens 13 or older,941,0,Short
257,Ikkitousen,6.39,Ecchi,13,Finished Airing,Funimation,Manga,24 min per ep,R+ - Mild Nudity,6925,0,Short
260,Happy☆Lesson (TV),6.61,"Comedy, Drama, Romance",13,Finished Airing,ADV Films,Manga,23 min per ep,PG-13 - Teens 13 or older,5802,0,Short
263,Hajime no Ippo,8.76,Sports,75,Finished Airing,Discotek Media,Manga,23 min per ep,PG-13 - Teens 13 or older,40,1,Medium
266,Gunparade March: Arata Naru Kougunka,6.73,"Action, Drama, Romance, Sci-Fi",12,Finished Airing,Media Blasters,Game,23 min per ep,PG-13 - Teens 13 or older,5201,0,Short
267,Gungrave,7.83,"Action, Drama, Sci-Fi",26,Finished Airing,Funimation,Game,25 min per ep,R - 17+ (violence & profanity),859,0,Short
268,Golden Boy,8.04,"Adventure, Comedy, Ecchi",6,Finished Airing,ADV Films,Manga,28 min per ep,R+ - Mild Nudity,536,1,Short
269,Bleach,7.92,"Action, Adventure, Fantasy",366,Finished Airing,VIZ Media,Manga,24 min per ep,PG-13 - Teens 13 or older,686,0,Long
270,Hellsing,7.49,"Action, Horror, Supernatural",13,Finished Airing,Funimation,Manga,23 min per ep,R - 17+ (violence & profanity),1744,0,Short
271,Gad Guard,6.65,"Action, Adventure, Sci-Fi",26,Finished Airing,Funimation,Original,25 min per ep,PG-13 - Teens 13 or older,5588,0,Short
272,Noir,7.29,"Action, Drama, Mystery",26,Finished Airing,ADV Films,Original,24 min per ep,PG-13 - Teens 13 or older,2575,0,Short
273,Mahoutsukai ni Taisetsu na Koto,6.71,Slice of Life,12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,PG-13 - Teens 13 or older,5295,0,Short
274,Kiddy Grade,7.19,"Action, Sci-Fi, Ecchi",24,Finished Airing,Funimation,Original,23 min per ep,R+ - Mild Nudity,3096,0,Short
275,Love♥Love?,5.85,"Comedy, Romance, Ecchi",9,Finished Airing,Maiden Japan,Original,14 min per ep,R+ - Mild Nudity,9493,0,Short
276,Mahoromatic: Automatic Maiden,7.15,"Comedy, Romance, Sci-Fi, Ecchi",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R+ - Mild Nudity,3278,0,Short
277,Mahoromatic: Motto Utsukushii Mono,7.14,"Comedy, Drama, Romance, Sci-Fi, Ecchi",14,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R+ - Mild Nudity,3347,0,Short
278,Viewtiful Joe,6.74,"Action, Comedy, Sci-Fi",51,Finished Airing,Geneon Entertainment USA,Game,20 min per ep,PG-13 - Teens 13 or older,5110,0,Medium
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.1,"Fantasy, Horror, Mystery, Supernatural",13,Finished Airing,Discotek Media,Novel,24 min per ep,R - 17+ (violence & profanity),3551,0,Short
284,Area 88 (TV),7,"Action, Drama, Romance",12,Finished Airing,ADV Films,Manga,25 min per ep,PG-13 - Teens 13 or older,4000,0,Short
286,B'T X,7.03,"Adventure, Sci-Fi",25,Finished Airing,Anime Midstream,Manga,22 min per ep,PG-13 - Teens 13 or older,3870,0,Short
287,Grappler Baki (TV),7.47,Sports,24,Finished Airing,Funimation,Manga,25 min per ep,PG-13 - Teens 13 or older,1804,0,Short
288,Bakuten Shoot Beyblade,6.76,"Action, Adventure, Comedy, Sports",51,Finished Airing,Nelvana,Manga,23 min per ep,PG - Children,5044,0,Medium
289,Comic Party,6.58,"Comedy, Drama",13,Finished Airing,Nozomi Entertainment,Visual novel,24 min per ep,PG-13 - Teens 13 or older,5946,0,Short
290,Seikai no Monshou,7.64,"Action, Romance, Sci-Fi",13,Finished Airing,Funimation,Light novel,26 min per ep,PG-13 - Teens 13 or older,1288,0,Short
292,Dear Boys,6.78,"Drama, Sports",26,Finished Airing,Bandai Entertainment,Manga,24 min per ep,PG-13 - Teens 13 or older,4925,0,Short
293,Di Gi Charat,6.8,"Comedy, Fantasy, Sci-Fi",16,Finished Airing,Sentai Filmworks,Original,4 min per ep,G - All Ages,4838,0,Short
294,Divergence Eve,6,"Adventure, Comedy, Drama, Sci-Fi",13,Finished Airing,ADV Films,Original,24 min per ep,R+ - Mild Nudity,8822,0,Short
295,Divergence Eve 2: Misaki Chronicles,6.41,"Adventure, Drama, Sci-Fi",13,Finished Airing,ADV Films,Original,24 min per ep,PG-13 - Teens 13 or older,6816,0,Short
296,Dragon Drive,6.69,"Action, Adventure, Comedy, Fantasy, Sci-Fi",38,Finished Airing,Bandai Entertainment,Manga,25 min per ep,PG - Children,5369,0,Short
297,Grenadier: Hohoemi no Senshi,6.69,"Action, Adventure, Comedy, Ecchi",12,Finished Airing,Media Blasters,Manga,24 min per ep,PG-13 - Teens 13 or older,5376,0,Short
298,.hack//Tasogare no Udewa Densetsu,6.56,"Adventure, Comedy, Fantasy",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,6013,0,Short
299,.hack//Liminality,6.59,Mystery,4,Finished Airing,Bandai Entertainment,Original,33 min per ep,PG-13 - Teens 13 or older,5862,0,Short
300,3x3 Eyes,6.71,"Action, Fantasy, Horror, Romance",4,Finished Airing,Geneon Entertainment USA,Manga,29 min per ep,R - 17+ (violence & profanity),5269,0,Short
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.89,"Comedy, Supernatural",48,Finished Airing,Geneon Entertainment USA,4-koma manga,7 min per ep,G - All Ages,4415,0,Short
304,Aa! Megami-sama! Movie,7.54,"Comedy, Romance, Supernatural",1,Finished Airing,Geneon Entertainment USA,Original,1 hr 46 min,PG-13 - Teens 13 or older,1590,0,Short
305,Abashiri Ikka,5.28,"Action, Comedy",4,Finished Airing,ADV Films,Manga,18 min per ep,R+ - Mild Nudity,11395,0,Short
306,Abenobashi Mahou☆Shoutengai,7.23,"Award Winning, Comedy, Fantasy, Ecchi",13,Finished Airing,ADV Films,Original,24 min per ep,R+ - Mild Nudity,2855,0,Short
311,Ace wo Nerae!,7.11,"Drama, Romance, Sports",26,Finished Airing,Discotek Media,Manga,24 min per ep,PG-13 - Teens 13 or older,3470,0,Short
317,Final Fantasy VII: Advent Children,7.72,"Action, Fantasy",1,Finished Airing,Sony Pictures Entertainment,Game,1 hr 41 min,PG-13 - Teens 13 or older,1098,0,Short
318,Hand Maid May,6.69,"Comedy, Romance, Sci-Fi, Ecchi",10,Finished Airing,Geneon Entertainment USA,Original,23 min per ep,PG-13 - Teens 13 or older,5378,0,Short
321,Najica Dengeki Sakusen,5.97,"Action, Comedy, Sci-Fi, Ecchi",12,Finished Airing,ADV Films,Original,23 min per ep,R+ - Mild Nudity,8982,0,Short
322,Paradise Kiss,7.85,"Drama, Romance",12,Finished Airing,Geneon Entertainment USA,Manga,24 min per ep,R - 17+ (violence & profanity),829,0,Short
323,Mousou Dairinin,7.67,"Avant Garde, Drama, Mystery, Supernatural, Suspense",13,Finished Airing,Funimation,Original,24 min per ep,R+ - Mild Nudity,1215,0,Short
324,Kidou Keisatsu Patlabor: On Television,7.67,"Comedy, Sci-Fi",47,Finished Airing,Central Park Media,Original,24 min per ep,PG-13 - Teens 13 or older,1212,0,Short
325,Peach Girl,6.94,"Drama, Romance",25,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,4215,0,Short
326,Petshop of Horrors,7.24,"Horror, Mystery, Supernatural",4,Finished Airing,Sentai Filmworks,Manga,23 min per ep,R - 17+ (violence & profanity),2816,0,Short
328,Piano (TV),5.98,"Drama, Romance, Slice of Life",10,Finished Airing,Nozomi Entertainment,Original,24 min per ep,G - All Ages,8927,0,Short
329,Planetes,8.26,"Award Winning, Drama, Romance, Sci-Fi",26,Finished Airing,Bandai Entertainment,Manga,25 min per ep,PG-13 - Teens 13 or older,279,1,Short
330,Midori no Hibi,7.23,"Comedy, Drama, Romance, Ecchi",13,Finished Airing,Media Blasters,Manga,24 min per ep,R+ - Mild Nudity,2896,0,Short
334,Marmalade Boy,7.44,"Comedy, Drama, Romance",76,Finished Airing,Discotek Media,Manga,24 min per ep,PG-13 - Teens 13 or older,1918,0,Medium
335,Matantei Loki Ragnarok,7.25,"Comedy, Mystery, Supernatural",26,Finished Airing,ADV Films,Manga,24 min per ep,PG-13 - Teens 13 or older,2789,0,Short
337,Psychic Academy,6.19,"Comedy, Romance, Supernatural",24,Finished Airing,Tokyopop,Manga,11 min per ep,PG-13 - Teens 13 or older,7919,0,Short
338,Versailles no Bara,8.33,"Drama, Romance",40,Finished Airing,Nozomi Entertainment,Manga,24 min per ep,PG-13 - Teens 13 or older,220,1,Short
339,Serial Experiments Lain,8.08,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural",13,Finished Airing,Funimation,Original,23 min per ep,R - 17+ (violence & profanity),484,1,Short
340,Mutsu Enmei Ryuu Gaiden: Shura no Toki,7.55,Action,26,Finished Airing,Media Blasters,Manga,23 min per ep,PG-13 - Teens 13 or older,1560,0,Short
341,Spiral: Suiri no Kizuna,7.22,"Drama, Mystery",25,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,2958,0,Short
342,Starship Operators,7.01,"Drama, Sci-Fi",13,Finished Airing,Geneon Entertainment USA,Light novel,24 min per ep,PG-13 - Teens 13 or older,3966,0,Short
345,Eikoku Koi Monogatari Emma,7.62,"Drama, Romance",12,Finished Airing,Nozomi Entertainment,Manga,25 min per ep,G - All Ages,1324,0,Short
347,Wild Arms: Twilight Venom,6.67,"Action, Adventure, Fantasy, Sci-Fi",22,Finished Airing,ADV Films,Game,24 min per ep,PG-13 - Teens 13 or older,5476,0,Short
348,Binzume Yousei,6.43,"Comedy, Fantasy",13,Finished Airing,Geneon Entertainment USA,Original,13 min per ep,G - All Ages,6733,0,Short
350,Ojamajo Doremi,7.29,"Comedy, Fantasy",51,Finished Airing,4Kids Entertainment,Original,24 min per ep,G - All Ages,2577,0,Medium
354,UG☆Ultimate Girls,5.65,"Comedy, Sci-Fi, Ecchi",12,Finished Airing,Media Blasters,Original,14 min per ep,PG-13 - Teens 13 or older,10272,0,Short
355,Shakugan no Shana,7.45,"Action, Drama, Fantasy, Romance",24,Finished Airing,Funimation,Light novel,24 min per ep,PG-13 - Teens 13 or older,1869,0,Short
356,Fate/stay night,7.28,"Action, Fantasy, Romance, Supernatural",24,Finished Airing,Sentai Filmworks,Visual novel,24 min per ep,R - 17+ (violence & profanity),2612,0,Short
357,Bokusatsu Tenshi Dokuro-chan,6.54,"Comedy, Ecchi",4,Finished Airing,Media Blasters,Light novel,26 min per ep,R - 17+ (violence & profanity),6107,0,Short
359,I'll/CKBC,6.19,"Action, Sports",2,Finished Airing,Media Blasters,Manga,30 min per ep,PG-13 - Teens 13 or older,7957,0,Short
360,Himiko-den,6.17,"Adventure, Drama, Fantasy, Supernatural",12,Finished Airing,Central Park Media,Game,23 min per ep,PG-13 - Teens 13 or older,8029,0,Short
366,AIKa,5.93,"Action, Adventure, Comedy, Sci-Fi, Ecchi",7,Finished Airing,Bandai Entertainment,Original,27 min per ep,R+ - Mild Nudity,9136,0,Short
369,Boogiepop wa Warawanai,7.16,"Avant Garde, Drama, Horror, Mystery, Supernatural",12,Finished Airing,Nozomi Entertainment,Light novel,24 min per ep,R+ - Mild Nudity,3225,0,Short
370,Burn Up Excess,6.57,"Action, Adventure, Comedy, Mystery, Sci-Fi, Ecchi",13,Finished Airing,ADV Films,Original,25 min per ep,PG-13 - Teens 13 or older,5962,0,Short
371,Cardcaptor Sakura Movie 1,7.63,"Award Winning, Comedy, Drama, Fantasy",1,Finished Airing,Nelvana,Manga,1 hr 21 min,PG - Children,1312,0,Short
372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,8.21,"Award Winning, Comedy, Drama, Fantasy, Romance",1,Finished Airing,Nelvana,Manga,1 hr 22 min,PG - Children,333,1,Short
373,Bannou Bunka Neko-Musume,6.74,"Adventure, Comedy, Sci-Fi",6,Finished Airing,ADV Films,Manga,28 min per ep,R+ - Mild Nudity,5119,0,Short
375,Bannou Bunka Neko-Musume (1998),6.62,"Action, Adventure, Comedy, Sci-Fi",12,Finished Airing,ADV Films,Manga,23 min per ep,PG-13 - Teens 13 or older,5720,0,Short
376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",7.14,"Drama, Horror, Supernatural, Ecchi",1,Finished Airing,ADV Films,Manga,25 min,R+ - Mild Nudity,3326,0,Short
377,eX-Driver,6.66,"Action, Adventure, Comedy, Sci-Fi",6,Finished Airing,Media Blasters,Original,25 min per ep,PG-13 - Teens 13 or older,5517,0,Short
378,eX-Driver the Movie,6.56,"Action, Adventure, Comedy, Sci-Fi",1,Finished Airing,Geneon Entertainment USA,Original,1 hr 2 min,PG-13 - Teens 13 or older,6028,0,Short
379,Heppoko Jikken Animation Excel♥Saga,7.49,"Comedy, Sci-Fi",26,Finished Airing,ADV Films,Manga,24 min per ep,R - 17+ (violence & profanity),1745,0,Short
380,Fushigi Yuugi OVA,7.14,"Adventure, Fantasy, Romance",3,Finished Airing,Media Blasters,Manga,28 min per ep,PG-13 - Teens 13 or older,3328,0,Short
382,Futari Ecchi,6.32,"Comedy, Romance, Ecchi",4,Finished Airing,Media Blasters,Manga,27 min per ep,R+ - Mild Nudity,7270,0,Short
383,Galaxy Angel,7.03,"Comedy, Sci-Fi",24,Finished Airing,Nozomi Entertainment,Game,13 min per ep,PG-13 - Teens 13 or older,3881,0,Short
384,Gantz,6.99,"Action, Drama, Horror, Sci-Fi",13,Finished Airing,ADV Films,Manga,22 min per ep,R+ - Mild Nudity,4033,0,Short
385,Gilgamesh,6.63,"Drama, Fantasy, Sci-Fi",26,Finished Airing,ADV Films,Manga,23 min per ep,R - 17+ (violence & profanity),5679,0,Short
387,Haibane Renmei,7.97,"Drama, Fantasy, Mystery",13,Finished Airing,Funimation,Other,24 min per ep,PG-13 - Teens 13 or older,617,0,Short
389,Karas,7.37,"Action, Fantasy, Sci-Fi",6,Finished Airing,Manga Entertainment,Original,30 min per ep,R - 17+ (violence & profanity),2193,0,Short
390,Suzuka,7.18,"Drama, Romance, Sports",26,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,3141,0,Short
391,Tales of Phantasia The Animation,6.79,"Adventure, Fantasy",4,Finished Airing,Discotek Media,Game,30 min per ep,PG-13 - Teens 13 or older,4882,0,Short
392,Yuu☆Yuu☆Hakusho,8.46,"Action, Fantasy",112,Finished Airing,Funimation,Manga,24 min per ep,PG-13 - Teens 13 or older,142,1,Long
393,Escaflowne,7.06,"Adventure, Drama, Fantasy, Romance, Sci-Fi",1,Finished Airing,Funimation,Original,1 hr 37 min,PG-13 - Teens 13 or older,3729,0,Short
394,Ai Yori Aoshi: Enishi,7.12,"Comedy, Drama, Romance",12,Finished Airing,Funimation,Manga,23 min per ep,PG-13 - Teens 13 or older,3452,0,Short
395,Gantz 2nd Stage,7.03,"Action, Drama, Horror, Sci-Fi",13,Finished Airing,ADV Films,Manga,23 min per ep,R+ - Mild Nudity,3884,0,Short
396,Seikai no Senki,7.67,"Action, Romance, Sci-Fi",13,Finished Airing,Funimation,Light novel,25 min per ep,PG-13 - Teens 13 or older,1219,0,Short
397,Seikai no Senki II,7.8,"Action, Romance, Sci-Fi",10,Finished Airing,Funimation,Light novel,25 min per ep,PG-13 - Teens 13 or older,928,0,Short
398,Seikai no Senki III,7.65,"Action, Romance, Sci-Fi",2,Finished Airing,Funimation,Light novel,37 min per ep,PG-13 - Teens 13 or older,1262,0,Short
400,Seihou Bukyou Outlaw Star,7.84,"Action, Adventure, Comedy, Sci-Fi",24,Finished Airing,Funimation,Manga,25 min per ep,R+ - Mild Nudity,835,0,Short
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,7.97,"Drama, Romance",2,Finished Airing,ADV Films,Manga,42 min per ep,R - 17+ (violence & profanity),626,0,Short
404,Bastard!! Ankoku no Hakaishin,6.68,"Action, Adventure, Comedy, Fantasy, Ecchi",6,Finished Airing,Geneon Entertainment USA,Manga,28 min per ep,R+ - Mild Nudity,5428,0,Short
405,Blood: The Last Vampire,6.88,"Award Winning, Horror, Supernatural",1,Finished Airing,Manga Entertainment,Original,48 min,R - 17+ (violence & profanity),4492,0,Short
411,Gun x Sword,7.26,"Action, Adventure, Drama, Sci-Fi",26,Finished Airing,Funimation,Original,24 min per ep,PG-13 - Teens 13 or older,2721,0,Short
412,Kore ga Watashi no Goshujinsama,6.52,"Comedy, Slice of Life, Ecchi",12,Finished Airing,Sentai Filmworks,Manga,24 min per ep,R+ - Mild Nudity,6227,0,Short
415,Tonari no Yamada-kun,7.12,"Award Winning, Comedy, Slice of Life",1,Finished Airing,Disney Platform Distribution,4-koma manga,1 hr 43 min,G - All Ages,3448,0,Short
416,Kurenai no Buta,7.95,"Action, Adventure, Award Winning, Comedy, Drama, Romance",1,Finished Airing,Disney Platform Distribution,Manga,1 hr 33 min,G - All Ages,648,0,Short
417,Ragnarök The Animation,6.45,"Action, Fantasy",26,Finished Airing,Funimation,Game,24 min per ep,PG-13 - Teens 13 or older,6630,0,Short
418,Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.23,"Adventure, Comedy",1,Finished Airing,VIZ Media,Manga,1 hr 14 min,PG-13 - Teens 13 or older,2902,0,Short
419,Samurai Deeper Kyou,6.9,"Adventure, Comedy, Supernatural",26,Finished Airing,Media Blasters,Manga,24 min per ep,PG-13 - Teens 13 or older,4400,0,Short
420,Spriggan,6.67,"Adventure, Sci-Fi",1,Finished Airing,ADV Films,Manga,1 hr 30 min,R - 17+ (violence & profanity),5470,0,Short
421,Stratos 4,6.74,"Comedy, Sci-Fi",13,Finished Airing,Bandai Entertainment,Original,23 min per ep,PG-13 - Teens 13 or older,5150,0,Short
422,Stratos 4 OVA,6.66,"Comedy, Sci-Fi",2,Finished Airing,Bandai Entertainment,Original,30 min per ep,PG-13 - Teens 13 or older,5553,0,Short
424,Dirty Pair,7.2,"Adventure, Comedy, Sci-Fi",24,Finished Airing,Nozomi Entertainment,Light novel,24 min per ep,R+ - Mild Nudity,3012,0,Short
426,Final Fantasy,6.11,"Action, Adventure, Comedy, Fantasy",4,Finished Airing,Urban Vision,Game,30 min per ep,PG-13 - Teens 13 or older,8309,0,Short
427,Kaleido Star,7.91,"Comedy, Drama, Fantasy",51,Finished Airing,ADV Films,Original,23 min per ep,PG-13 - Teens 13 or older,712,0,Medium
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,7.47,"Adventure, Comedy, Drama",1,Finished Airing,ADV Films,Original,24 min,PG - Children,1814,0,Short
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,7.84,"Comedy, Drama",1,Finished Airing,Funimation,Original,50 min,PG - Children,851,0,Short
430,Fullmetal Alchemist: The Conqueror of Shamballa,7.52,"Award Winning, Comedy, Drama, Fantasy",1,Finished Airing,Funimation,Manga,1 hr 44 min,R - 17+ (violence & profanity),1650,0,Short
